#Eko. azpikontzeptua,Deskribapena,Urtea,Programa,Departamentua,Hasierako aurr.,Igoerak,Atxekipenak,Behin bet aurr.,Oblig - ordain
20101,Eraikinak eta bestelako eraikuntzak,2018,13000,12,8000.0,0.0,0.0,8000.0,3531.75
21001,Azpiegitura eta ondasun naturalak,2017,15000,09,0.0,26111.4,0.0,26111.4,25225.68
21001,Azpiegitura eta ondasun naturalak,2017,17100,09,0.0,0.0,0.0,0.0,0.0
21001,Azpiegitura eta ondasun naturalak,2018,15120,09,198000.0,0.0,0.0,198000.0,75918.46
21001,Azpiegitura eta ondasun naturalak,2018,16000,09,600000.0,0.0,0.0,600000.0,393184.61
21001,Azpiegitura eta ondasun naturalak,2018,16600,09,505000.0,0.0,0.0,505000.0,327455.72
21001,Azpiegitura eta ondasun naturalak,2018,17100,09,60000.0,0.0,0.0,60000.0,38487.53
21002,Azpiegitura eta ondasun naturalak,2017,15000,09,0.0,10863.54,0.0,10863.54,10863.54
21002,Azpiegitura eta ondasun naturalak,2018,15120,09,53500.0,0.0,0.0,53500.0,31871.42
21101,Eraikinak eta bestelako eraikuntzak,2017,33300,09,0.0,0.0,0.0,0.0,0.0
21101,Eraikinak eta bestelako eraikuntzak,2017,33301,09,0.0,0.0,0.0,0.0,0.0
21101,Eraikinak eta bestelako eraikuntzak,2017,93300,09,0.0,5626.5,0.0,5626.5,0.0
21101,Eraikinak eta bestelako eraikuntzak,2018,15120,09,85000.0,0.0,0.0,85000.0,91644.31
21101,Eraikinak eta bestelako eraikuntzak,2018,17100,05,5000.0,0.0,0.0,5000.0,3078.57
21101,Eraikinak eta bestelako eraikuntzak,2018,23000,09,4000.0,0.0,0.0,4000.0,3767.47
21101,Eraikinak eta bestelako eraikuntzak,2018,23160,09,7000.0,0.0,0.0,7000.0,1498.43
21101,Eraikinak eta bestelako eraikuntzak,2018,32300,09,5000.0,0.0,0.0,5000.0,4768.56
21101,Eraikinak eta bestelako eraikuntzak,2018,33300,09,2000.0,0.0,0.0,2000.0,1253.87
21101,Eraikinak eta bestelako eraikuntzak,2018,33310,09,8000.0,0.0,0.0,8000.0,8007.67
21101,Eraikinak eta bestelako eraikuntzak,2018,33340,09,2000.0,0.0,0.0,2000.0,0.0
21101,Eraikinak eta bestelako eraikuntzak,2018,33720,09,4000.0,0.0,0.0,4000.0,21.93
21101,Eraikinak eta bestelako eraikuntzak,2018,92910,09,1500.0,0.0,0.0,1500.0,470.28
21101,Eraikinak eta bestelako eraikuntzak,2018,93300,09,200000.0,0.0,0.0,200000.0,101556.09
21102,Elkarteen lokalak,2017,15000,09,0.0,0.0,0.0,0.0,0.0
21102,Elkarteen lokalak,2017,93300,09,0.0,8585.56,0.0,8585.56,5151.74
21102,Elkarteen lokalak,2018,33730,09,8000.0,0.0,0.0,8000.0,17460.09
21102,Elkarteen lokalak,2018,93300,09,60000.0,0.0,0.0,60000.0,6470.88
21103,Igogilu eta beste mantenua,2017,15000,09,0.0,9838.92,0.0,9838.92,9838.92
21104,"Itzalgailuak, klimatizazioa, etab mantenua",2017,15000,09,0.0,0.0,0.0,0.0,0.0
21200,"Makineria, instalazioa eta tresneria",2018,13000,09,11000.0,0.0,0.0,11000.0,9193.0
21200,"Makineria, instalazioa eta tresneria",2018,15340,09,72466.0,0.0,0.0,72466.0,29156.78
21200,"Makineria, instalazioa eta tresneria",2018,23000,09,2500.0,0.0,0.0,2500.0,1034.29
21200,"Makineria, instalazioa eta tresneria",2018,32300,09,42000.0,0.0,0.0,42000.0,19660.27
21200,"Makineria, instalazioa eta tresneria",2018,33210,09,5000.0,0.0,0.0,5000.0,1591.34
21200,"Makineria, instalazioa eta tresneria",2018,33300,09,3000.0,0.0,0.0,3000.0,3592.41
21200,"Makineria, instalazioa eta tresneria",2018,33310,09,15000.0,0.0,0.0,15000.0,11257.62
21200,"Makineria, instalazioa eta tresneria",2018,33320,09,7000.0,0.0,0.0,7000.0,1421.29
21200,"Makineria, instalazioa eta tresneria",2018,33340,09,3000.0,0.0,0.0,3000.0,1934.65
21200,"Makineria, instalazioa eta tresneria",2018,33710,09,13000.0,0.0,0.0,13000.0,4058.68
21200,"Makineria, instalazioa eta tresneria",2018,33720,09,2000.0,0.0,0.0,2000.0,2322.54
21200,"Makineria, instalazioa eta tresneria",2018,34200,09,18900.0,0.0,0.0,18900.0,10985.24
21200,"Makineria, instalazioa eta tresneria",2018,92000,09,14500.0,0.0,0.0,14500.0,13144.59
21200,"Makineria, instalazioa eta tresneria",2018,93300,09,3000.0,0.0,0.0,3000.0,3260.02
21201,"Makineria, instalazioak eta tresneria",2017,13300,12,0.0,0.0,0.0,0.0,0.0
21201,"Makineria, instalazioak eta tresneria",2018,13000,12,12500.0,0.0,0.0,12500.0,4215.4
21201,"Makineria, instalazioak eta tresneria",2018,13300,12,34000.0,0.0,0.0,34000.0,24282.27
21201,"Makineria, instalazioak eta tresneria",2018,15120,09,5000.0,0.0,0.0,5000.0,8190.36
21201,"Makineria, instalazioak eta tresneria",2018,16100,09,32000.0,0.0,0.0,32000.0,13026.1
21201,"Makineria, instalazioak eta tresneria",2018,16500,09,40000.0,0.0,0.0,40000.0,27121.88
21201,"Makineria, instalazioak eta tresneria",2018,23000,07,2450.0,0.0,0.0,2450.0,0.0
21201,"Makineria, instalazioak eta tresneria",2018,34210,15,49000.0,0.0,0.0,49000.0,57987.59
21201,"Makineria, instalazioak eta tresneria",2018,34220,15,16000.0,0.0,0.0,16000.0,20121.67
21301,Garraio-materiala,2018,13000,12,30000.0,0.0,0.0,30000.0,22196.16
21301,Garraio-materiala,2018,15120,09,45000.0,0.0,0.0,45000.0,40779.33
21301,Garraio-materiala,2018,16100,09,3000.0,0.0,0.0,3000.0,2725.05
22001,Material arrunt ez-inbentariagarria,2017,33220,17,0.0,1000.0,0.0,1000.0,1000.0
22001,Material arrunt ez-inbentariagarria,2017,92010,19,0.0,828.03,0.0,828.03,828.03
22001,Material arrunt ez-inbentariagarria,2018,13000,17,6300.0,0.0,0.0,6300.0,6648.16
22001,Material arrunt ez-inbentariagarria,2018,13500,17,950.0,0.0,0.0,950.0,0.0
22001,Material arrunt ez-inbentariagarria,2018,15000,17,6400.0,0.0,0.0,6400.0,3639.17
22001,Material arrunt ez-inbentariagarria,2018,17000,17,500.0,0.0,0.0,500.0,0.0
22001,Material arrunt ez-inbentariagarria,2018,23000,17,4000.0,0.0,0.0,4000.0,1801.38
22001,Material arrunt ez-inbentariagarria,2018,32000,17,200.0,0.0,0.0,200.0,169.16
22001,Material arrunt ez-inbentariagarria,2018,32700,17,200.0,0.0,0.0,200.0,0.0
22001,Material arrunt ez-inbentariagarria,2018,33000,17,5000.0,0.0,0.0,5000.0,1769.33
22001,Material arrunt ez-inbentariagarria,2018,33210,17,3000.0,0.0,0.0,3000.0,2206.22
22001,Material arrunt ez-inbentariagarria,2018,33220,17,10000.0,0.0,0.0,10000.0,1049.76
22001,Material arrunt ez-inbentariagarria,2018,33510,17,1000.0,0.0,0.0,1000.0,599.6
22001,Material arrunt ez-inbentariagarria,2018,33520,17,3000.0,0.0,0.0,3000.0,1023.7
22001,Material arrunt ez-inbentariagarria,2018,33720,17,200.0,0.0,0.0,200.0,0.0
22001,Material arrunt ez-inbentariagarria,2018,34000,17,600.0,0.0,0.0,600.0,0.0
22001,Material arrunt ez-inbentariagarria,2018,43200,17,18000.0,0.0,0.0,18000.0,14893.84
22001,Material arrunt ez-inbentariagarria,2018,91200,17,2500.0,0.0,0.0,2500.0,44.99
22001,Material arrunt ez-inbentariagarria,2018,92000,17,6900.0,0.0,0.0,6900.0,1821.51
22001,Material arrunt ez-inbentariagarria,2018,92010,17,200.0,0.0,0.0,200.0,0.0
22001,Material arrunt ez-inbentariagarria,2018,92010,19,14000.0,0.0,0.0,14000.0,5475.43
22001,Material arrunt ez-inbentariagarria,2018,92030,17,1000.0,0.0,0.0,1000.0,1102.71
22001,Material arrunt ez-inbentariagarria,2018,92050,17,500.0,0.0,0.0,500.0,2038.18
22001,Material arrunt ez-inbentariagarria,2018,92910,17,3000.0,0.0,0.0,3000.0,2017.79
22001,Material arrunt ez-inbentariagarria,2018,93100,17,4500.0,0.0,0.0,4500.0,3919.92
22001,Material arrunt ez-inbentariagarria,2018,93300,17,2000.0,0.0,0.0,2000.0,254.34
22002,"Prentsa, aldizkariak, liburuak eta bestelako argitarapenak",2018,13000,16,1000.0,0.0,0.0,1000.0,0.0
22002,"Prentsa, aldizkariak, liburuak eta bestelako argitarapenak",2018,15000,16,650.0,0.0,0.0,650.0,722.13
22002,"Prentsa, aldizkariak, liburuak eta bestelako argitarapenak",2018,33510,16,2000.0,0.0,0.0,2000.0,2174.06
22002,"Prentsa, aldizkariak, liburuak eta bestelako argitarapenak",2018,91200,01,2500.0,0.0,0.0,2500.0,1210.0
22002,"Prentsa, aldizkariak, liburuak eta bestelako argitarapenak",2018,92000,16,9300.0,0.0,0.0,9300.0,8639.14
22002,"Prentsa, aldizkariak, liburuak eta bestelako argitarapenak",2018,92030,16,1500.0,0.0,0.0,1500.0,1524.36
22002,"Prentsa, aldizkariak, liburuak eta bestelako argitarapenak",2018,93100,16,1400.0,0.0,0.0,1400.0,1308.57
22002,"Prentsa, aldizkariak, liburuak eta bestelako argitarapenak",2018,93300,16,700.0,0.0,0.0,700.0,486.42
22101,Energia elektrikoa,2018,13000,09,30000.0,0.0,0.0,30000.0,13144.51
22101,Energia elektrikoa,2018,15120,09,70000.0,0.0,0.0,70000.0,41517.9
22101,Energia elektrikoa,2018,16100,09,5000.0,0.0,0.0,5000.0,1466.2
22101,Energia elektrikoa,2018,16500,09,415000.0,0.0,0.0,415000.0,222688.24
22101,Energia elektrikoa,2018,17000,09,9000.0,0.0,0.0,9000.0,3508.08
22101,Energia elektrikoa,2018,23000,09,35000.0,0.0,0.0,35000.0,22157.42
22101,Energia elektrikoa,2018,32300,09,120000.0,0.0,0.0,120000.0,67780.41
22101,Energia elektrikoa,2018,33210,09,10000.0,0.0,0.0,10000.0,4617.66
22101,Energia elektrikoa,2018,33300,09,57000.0,0.0,0.0,57000.0,34404.42
22101,Energia elektrikoa,2018,33310,09,45000.0,0.0,0.0,45000.0,17747.55
22101,Energia elektrikoa,2018,33710,09,50000.0,0.0,0.0,50000.0,28261.3
22101,Energia elektrikoa,2018,33720,09,9000.0,0.0,0.0,9000.0,3430.31
22101,Energia elektrikoa,2018,33730,09,18000.0,0.0,0.0,18000.0,7874.84
22101,Energia elektrikoa,2018,34210,09,120000.0,0.0,0.0,120000.0,78951.81
22101,Energia elektrikoa,2018,34220,09,15000.0,0.0,0.0,15000.0,6800.78
22101,Energia elektrikoa,2018,34230,09,10000.0,0.0,0.0,10000.0,2792.27
22101,Energia elektrikoa,2018,92000,09,35000.0,0.0,0.0,35000.0,18415.12
22101,Energia elektrikoa,2018,92910,09,6000.0,0.0,0.0,6000.0,3109.41
22101,Energia elektrikoa,2018,93300,09,60000.0,0.0,0.0,60000.0,26814.76
22102,Ura,2018,16100,09,1050000.0,0.0,0.0,1050000.0,668162.45
22103,Gasa,2017,33730,09,0.0,0.0,0.0,0.0,0.0
22103,Gasa,2018,13000,09,18000.0,0.0,0.0,18000.0,7134.44
22103,Gasa,2018,15120,09,18000.0,0.0,0.0,18000.0,8834.19
22103,Gasa,2018,23000,09,4000.0,0.0,0.0,4000.0,2558.0
22103,Gasa,2018,23160,09,4000.0,0.0,0.0,4000.0,1737.33
22103,Gasa,2018,32300,09,120000.0,0.0,0.0,120000.0,61614.46
22103,Gasa,2018,33210,09,7000.0,0.0,0.0,7000.0,2573.01
22103,Gasa,2018,33310,09,30000.0,0.0,0.0,30000.0,12049.39
22103,Gasa,2018,33320,09,17000.0,0.0,0.0,17000.0,7211.47
22103,Gasa,2018,33710,09,30000.0,0.0,0.0,30000.0,10839.37
22103,Gasa,2018,33720,09,10000.0,0.0,0.0,10000.0,7212.51
22103,Gasa,2018,34210,09,88000.0,0.0,0.0,88000.0,33720.32
22103,Gasa,2018,34220,09,2000.0,0.0,0.0,2000.0,199.03
22103,Gasa,2018,92000,09,14000.0,0.0,0.0,14000.0,8723.66
22103,Gasa,2018,93300,09,1000.0,0.0,0.0,1000.0,798.0
22104,Erregaiak eta karburanteak,2016,33520,10,0.0,0.0,0.0,0.0,0.0
22104,Erregaiak eta karburanteak,2017,33520,09,0.0,0.0,0.0,0.0,0.0
22104,Erregaiak eta karburanteak,2018,13000,12,15000.0,0.0,0.0,15000.0,9909.97
22104,Erregaiak eta karburanteak,2018,15120,09,30000.0,0.0,0.0,30000.0,22324.47
22104,Erregaiak eta karburanteak,2018,16100,09,2000.0,0.0,0.0,2000.0,1630.0
22104,Erregaiak eta karburanteak,2018,33520,09,9000.0,0.0,0.0,9000.0,5213.47
22105,Arropak,2017,13000,12,0.0,20000.0,0.0,20000.0,20000.0
22105,Arropak,2018,13000,12,32000.0,0.0,0.0,32000.0,17563.93
22105,Arropak,2018,13500,12,0.0,9000.0,0.0,9000.0,0.0
22105,Arropak,2018,15120,09,20000.0,0.0,0.0,20000.0,15476.26
22105,Arropak,2018,16100,09,400.0,0.0,0.0,400.0,255.44
22105,Arropak,2018,23110,07,2600.0,0.0,0.0,2600.0,1146.64
22106,Elikagaiak,2018,32300,06,20000.0,0.0,0.0,20000.0,14887.22
22109,Garbiketa eta txukunketa produktuak,2018,15120,09,15000.0,0.0,0.0,15000.0,8402.58
22109,Garbiketa eta txukunketa produktuak,2018,34210,15,24000.0,0.0,0.0,24000.0,23342.79
22112,Osasun materiala,2018,92030,02,3000.0,0.0,0.0,3000.0,1424.96
22113,Beste hornidurak,2018,33400,08,6000.0,0.0,0.0,6000.0,2216.0
22199,Bestelako hornidurak,2017,23000,07,0.0,0.0,0.0,0.0,0.0
22199,Bestelako hornidurak,2017,23170,07,0.0,0.0,0.0,0.0,0.0
22199,Bestelako hornidurak,2018,13000,12,13500.0,0.0,0.0,13500.0,8858.86
22199,Bestelako hornidurak,2018,13330,12,30400.0,35000.0,0.0,65400.0,21788.32
22199,Bestelako hornidurak,2018,13500,12,10000.0,0.0,0.0,10000.0,8676.63
22199,Bestelako hornidurak,2018,15120,09,4500.0,0.0,0.0,4500.0,4477.45
22199,Bestelako hornidurak,2018,23000,07,2500.0,0.0,0.0,2500.0,289.68
22199,Bestelako hornidurak,2018,23170,07,10000.0,0.0,0.0,10000.0,4840.66
22199,Bestelako hornidurak,2018,34120,15,21000.0,0.0,0.0,21000.0,15586.55
22199,Bestelako hornidurak,2018,34210,15,50000.0,0.0,0.0,50000.0,31991.64
22199,Bestelako hornidurak,2018,34220,15,21000.0,0.0,0.0,21000.0,3141.48
22199,Bestelako hornidurak,2018,34230,15,3000.0,0.0,0.0,3000.0,2190.87
22201,Telefono bidezkoak,2018,13000,19,6900.0,0.0,0.0,6900.0,3456.69
22201,Telefono bidezkoak,2018,13500,19,800.0,0.0,0.0,800.0,431.06
22201,Telefono bidezkoak,2018,15000,19,3000.0,0.0,0.0,3000.0,1792.8
22201,Telefono bidezkoak,2018,15120,19,9000.0,0.0,0.0,9000.0,4765.34
22201,Telefono bidezkoak,2018,23000,19,6000.0,0.0,0.0,6000.0,3802.18
22201,Telefono bidezkoak,2018,32000,19,3300.0,0.0,0.0,3300.0,1305.87
22201,Telefono bidezkoak,2018,33000,19,1200.0,0.0,0.0,1200.0,662.21
22201,Telefono bidezkoak,2018,33220,19,200.0,0.0,0.0,200.0,137.09
22201,Telefono bidezkoak,2018,33310,19,1000.0,0.0,0.0,1000.0,312.83
22201,Telefono bidezkoak,2018,33320,19,100.0,0.0,0.0,100.0,44.62
22201,Telefono bidezkoak,2018,33510,19,600.0,0.0,0.0,600.0,354.78
22201,Telefono bidezkoak,2018,33720,19,800.0,0.0,0.0,800.0,322.25
22201,Telefono bidezkoak,2018,34000,19,2000.0,0.0,0.0,2000.0,1008.16
22201,Telefono bidezkoak,2018,43200,19,600.0,0.0,0.0,600.0,515.76
22201,Telefono bidezkoak,2018,91200,19,20000.0,0.0,0.0,20000.0,11977.17
22201,Telefono bidezkoak,2018,92000,19,17500.0,0.0,0.0,17500.0,0.0
22201,Telefono bidezkoak,2018,92910,19,1500.0,0.0,0.0,1500.0,989.71
22201,Telefono bidezkoak,2018,93100,19,2100.0,0.0,0.0,2100.0,1407.05
22201,Telefono bidezkoak,2018,93300,19,1500.0,0.0,0.0,1500.0,1141.76
22205,Informatikoak,2017,92010,19,0.0,0.0,0.0,0.0,0.0
22205,Informatikoak,2018,92010,19,200000.0,0.0,0.0,200000.0,143745.64
22301,Garraioak,2017,93300,17,0.0,0.0,0.0,0.0,0.0
22301,Garraioak,2018,93300,17,6500.0,0.0,0.0,6500.0,3326.38
22401,Eraikin eta lokalenak,2017,93300,17,0.0,0.0,0.0,0.0,0.0
22401,Eraikin eta lokalenak,2018,93300,17,60000.0,0.0,0.0,60000.0,64443.03
22402,Ibilgailuenak,2017,16100,09,0.0,0.0,0.0,0.0,0.0
22402,Ibilgailuenak,2018,13000,12,20200.0,0.0,0.0,20200.0,7797.31
22402,Ibilgailuenak,2018,15120,09,15000.0,0.0,0.0,15000.0,14819.57
22402,Ibilgailuenak,2018,16100,09,1000.0,0.0,0.0,1000.0,424.03
22402,Ibilgailuenak,2018,33520,10,550.0,0.0,0.0,550.0,296.86
22403,Bestelako ibilgetuarena,2018,33800,17,2500.0,0.0,0.0,2500.0,757.99
22498,Bestelako arriskuak,2018,93300,17,100000.0,0.0,0.0,100000.0,76113.22
22601,Kanonak,2017,41400,05,0.0,0.0,0.0,0.0,0.0
22601,Kanonak,2018,33510,10,1700.0,0.0,0.0,1700.0,1700.0
22601,Kanonak,2018,92200,01,4600.0,0.0,0.0,4600.0,4507.59
22601,Kanonak,2018,93300,17,50000.0,0.0,0.0,50000.0,48820.96
22602,Protokolo eta ordezkaritza gastuak,2018,91200,01,10000.0,0.0,0.0,10000.0,13473.2
22603,"Argitalpenak, publizitatea eta propaganda",2018,33400,08,30000.0,0.0,0.0,30000.0,21503.01
22603,"Argitalpenak, publizitatea eta propaganda",2018,33520,10,3000.0,0.0,0.0,3000.0,2463.92
22603,"Argitalpenak, publizitatea eta propaganda",2018,33800,08,12000.0,0.0,0.0,12000.0,9476.14
22603,"Argitalpenak, publizitatea eta propaganda",2018,91200,01,29000.0,0.0,0.0,29000.0,20572.95
22603,"Argitalpenak, publizitatea eta propaganda",2018,92000,16,23000.0,0.0,0.0,23000.0,13034.74
22604,Juridikoak,2018,92000,16,36000.0,0.0,0.0,36000.0,7298.38
22604,Juridikoak,2018,93300,17,6000.0,0.0,0.0,6000.0,5180.99
22605,Bilera eta hitzaldiak,2018,33520,10,7000.0,0.0,0.0,7000.0,6034.26
22606,Jarduera soziokulturalak,2017,32000,06,0.0,0.0,0.0,0.0,0.0
22606,Jarduera soziokulturalak,2017,33400,08,0.0,0.0,0.0,0.0,0.0
22606,Jarduera soziokulturalak,2017,33720,06,0.0,0.0,0.0,0.0,0.0
22606,Jarduera soziokulturalak,2018,32620,06,13000.0,0.0,0.0,13000.0,34451.34
22606,Jarduera soziokulturalak,2018,32710,14,40000.0,0.0,0.0,40000.0,27966.77
22606,Jarduera soziokulturalak,2018,33210,21,40000.0,0.0,0.0,40000.0,16783.32
22606,Jarduera soziokulturalak,2018,33400,08,80000.0,0.0,0.0,80000.0,62683.03
22606,Jarduera soziokulturalak,2018,33800,08,25000.0,0.0,0.0,25000.0,24800.65
22607,Beste hainbat gastu,2018,13300,02,0.0,730000.0,0.0,730000.0,219211.38
22607,Beste hainbat gastu,2018,15000,04,30000.0,0.0,0.0,30000.0,8.2
22607,Beste hainbat gastu,2018,17000,05,25000.0,0.0,0.0,25000.0,23343.57
22607,Beste hainbat gastu,2018,32710,14,15000.0,0.0,0.0,15000.0,7948.06
22607,Beste hainbat gastu,2018,33400,08,15000.0,0.0,0.0,15000.0,9280.26
22607,Beste hainbat gastu,2018,33720,06,16000.0,0.0,0.0,16000.0,1263.74
22607,Beste hainbat gastu,2018,33800,08,145000.0,0.0,0.0,145000.0,137799.7
22608,Beste hainbat gastu,2018,32300,06,2000.0,0.0,0.0,2000.0,323.5
22608,Beste hainbat gastu,2018,33400,08,310000.0,10000.0,0.0,320000.0,199589.33
22608,Beste hainbat gastu,2018,33720,06,1500.0,0.0,0.0,1500.0,787.6
22609,Beste hainbat gastu,2018,17220,05,10000.0,0.0,0.0,10000.0,0.0
22609,Beste hainbat gastu,2018,33400,08,65000.0,0.0,0.0,65000.0,57485.5
22609,Beste hainbat gastu,2018,33720,06,7000.0,0.0,0.0,7000.0,8795.45
22610,Beste hainbat gastu,2018,33400,08,25000.0,5000.0,0.0,30000.0,34.6
22610,Beste hainbat gastu,2018,33720,06,3500.0,0.0,0.0,3500.0,5288.37
22611,Beste hainbat gastu,2018,33400,08,5000.0,0.0,0.0,5000.0,5745.31
22611,Beste hainbat gastu,2018,33720,06,2600.0,0.0,0.0,2600.0,1532.12
22612,Beste hainbat gastu,2018,43110,05,25000.0,0.0,0.0,25000.0,0.0
22695,Beste hainbat gastu,2017,33400,08,0.0,0.0,0.0,0.0,0.0
22695,Beste hainbat gastu,2018,23150,13,19000.0,0.0,0.0,19000.0,1248.57
22696,Beste hainbat gastu,2018,23150,13,8000.0,0.0,0.0,8000.0,4880.26
22697,Beste hainbat gastu,2017,23150,13,0.0,0.0,0.0,0.0,0.0
22697,Beste hainbat gastu,2017,33400,08,0.0,0.0,0.0,0.0,0.0
22697,Beste hainbat gastu,2018,23150,13,28660.0,0.0,0.0,28660.0,18102.03
22697,Beste hainbat gastu,2018,23170,07,5500.0,0.0,0.0,5500.0,851.0
22697,Beste hainbat gastu,2018,32710,01,10000.0,0.0,0.0,10000.0,2060.56
22698,Beste hainbat gastu,2017,23150,13,0.0,0.0,0.0,0.0,0.0
22698,Beste hainbat gastu,2017,23170,07,0.0,1753.53,0.0,1753.53,1753.53
22698,Beste hainbat gastu,2017,33400,08,0.0,0.0,0.0,0.0,0.0
22698,Beste hainbat gastu,2017,92030,02,0.0,0.0,0.0,0.0,0.0
22698,Beste hainbat gastu,2018,23150,13,10000.0,0.0,0.0,10000.0,3413.28
22698,Beste hainbat gastu,2018,23170,07,3200.0,0.0,0.0,3200.0,0.0
22698,Beste hainbat gastu,2018,43200,01,5000.0,0.0,0.0,5000.0,0.0
22698,Beste hainbat gastu,2018,92030,02,21000.0,0.0,0.0,21000.0,12438.65
22699,Beste hainbat gastu,2017,23160,07,0.0,0.0,0.0,0.0,0.0
22699,Beste hainbat gastu,2017,23170,07,0.0,3200.0,0.0,3200.0,3200.0
22699,Beste hainbat gastu,2017,32702,01,0.0,3872.0,0.0,3872.0,3872.0
